transaction_id,affiliate_id,partner_id,transaction_date,memo,net_amount
TXN-103125,1053,104,2025-04-23,Q4 Promotional Tier Bonus,32.4
TXN-103126,1015,103,2025-11-05,Base Program Rebate,179.92
TXN-103127,1132,105,2024-02-04,Base Program Rebate,563.18
TXN-103128,1128,101,2024-01-12,Base Program Rebate,466.8
TXN-103129,1126,104,2024-01-21,Base Program Rebate,175.81
TXN-103130,1006,103,2024-02-07,Base Program Rebate,138.67
TXN-103131,1119,102,2024-08-04,Base Program Rebate,18.66
TXN-103132,1092,104,2025-12-18,Base Program Rebate,475.4
TXN-103132,1092,104,2025-12-18,Q4 Promotional Tier Bonus,190.16
TXN-103133,1112,105,2025-10-19,Base Program Rebate,170.52
TXN-103134,1119,105,2025-03-17,Base Program Rebate,199.14
TXN-103135,1008,104,2025-04-27,Base Program Rebate,451.48
TXN-103136,1036,105,2025-12-11,Return Credit / Adjustment Note,-371.71
TXN-103137,1005,103,2026-03-28,Base Program Rebate,596.57
TXN-103138,1068,105,2024-05-21,Base Program Rebate,85.55
TXN-103139,1126,104,2026-02-22,Base Program Rebate,420.85
TXN-103140,1101,101,2025-02-20,Base Program Rebate,235.98
TXN-103141,1034,105,2025-11-23,Base Program Rebate,538.05
TXN-103142,1129,102,2026-02-24,Return Credit / Adjustment Note,-502.59
TXN-103143,1123,102,2025-05-17,Base Program Rebate,74.2
TXN-103144,1041,102,2025-04-19,Base Program Rebate,56.54
TXN-103145,1070,105,2024-09-25,Base Program Rebate,105.04
TXN-103146,1150,105,2025-07-02,Base Program Rebate,412.96062344999996
TXN-103147,1050,103,2024-11-05,Base Program Rebate,413.04
TXN-103148,1077,105,2025-09-17,Base Program Rebate,587.09112345
TXN-103149,1015,105,2024-12-14,Base Program Rebate,492.17
TXN-103150,1132,105,2024-06-15,Base Program Rebate,575.26
TXN-103151,1058,102,2026-04-11,Base Program Rebate,34.95
TXN-103152,1016,104,2026-01-12,Base Program Rebate,324.42
TXN-103153,1088,104,2025-10-18,Base Program Rebate,164.47
TXN-103154,1122,105,2026-02-12,Base Program Rebate,455.78
TXN-103154,1122,105,2026-02-12,Q4 Promotional Tier Bonus,182.31
TXN-103155,1141,102,2025-10-31,Base Program Rebate,307.82
TXN-103156,1008,101,2025-05-02,Base Program Rebate,35.0
TXN-103157,1008,104,2024-02-19,Base Program Rebate,124.14
TXN-103158,1015,104,2024-06-12,Base Program Rebate,242.76
TXN-103159,1037,103,2024-11-02,Base Program Rebate,505.86
TXN-103160,1004,104,2024-05-30,Base Program Rebate,311.01312345
TXN-103161,1038,104,2025-10-08,Base Program Rebate,167.18
TXN-103162,1130,101,2026-01-06,Base Program Rebate,360.91
TXN-103162,1130,101,2026-01-06,Q4 Promotional Tier Bonus,144.36
TXN-103163,1003,105,2024-02-03,Base Program Rebate,319.4
TXN-103164,1013,102,2025-03-07,Base Program Rebate,118.78
TXN-103164,1013,102,2025-03-07,Q4 Promotional Tier Bonus,47.51
TXN-103165,1137,102,2025-10-19,Base Program Rebate,153.72
TXN-103165,1137,102,2025-10-19,Q4 Promotional Tier Bonus,61.49
TXN-103166,1003,103,2026-04-09,Base Program Rebate,398.0
TXN-103167,1086,102,2025-02-21,Base Program Rebate,359.01
TXN-103168,1046,104,2025-01-07,Base Program Rebate,151.07
TXN-103169,1092,101,2024-09-12,Base Program Rebate,367.0
TXN-103170,1064,102,2025-01-19,Base Program Rebate,192.65
TXN-103171,1077,103,2024-08-15,Base Program Rebate,419.79
TXN-103172,1123,104,2026-03-19,Base Program Rebate,221.91
TXN-103172,1123,104,2026-03-19,Q4 Promotional Tier Bonus,88.76
TXN-103173,1057,105,2025-07-13,Base Program Rebate,90.25
TXN-103174,1116,102,2025-06-14,Base Program Rebate,223.24
TXN-103174,1116,102,2025-06-14,Q4 Promotional Tier Bonus,89.3
TXN-103175,1098,101,2025-01-25,Base Program Rebate,243.43
TXN-103176,1093,103,2025-08-22,Base Program Rebate,46.53
TXN-103177,1144,102,2024-05-18,Base Program Rebate,449.73
TXN-103177,1144,102,2024-05-18,Q4 Promotional Tier Bonus,179.89
TXN-103178,1127,105,2024-05-11,Base Program Rebate,9.12
TXN-103179,1127,105,2025-02-21,Return Credit / Adjustment Note,-108.21
TXN-103179,1127,105,2025-02-21,Q4 Promotional Tier Bonus,43.28
TXN-103180,1141,102,2025-08-25,Base Program Rebate,549.10112345
TXN-103181,1045,103,2026-02-08,Base Program Rebate,332.82562345
TXN-103182,1111,104,2025-04-06,Base Program Rebate,367.52
TXN-103183,1024,102,2024-09-17,Base Program Rebate,316.3
TXN-103184,1132,102,2024-04-07,Base Program Rebate,198.1
TXN-103185,1131,101,2024-06-07,Base Program Rebate,594.65
TXN-103186,1064,103,2024-02-20,Base Program Rebate,392.29
TXN-103187,1133,101,2026-03-22,Base Program Rebate,184.71
TXN-103188,1061,105,2024-03-13,Base Program Rebate,132.59
TXN-103189,1116,103,2024-06-04,Base Program Rebate,540.93
TXN-103190,1133,105,2025-03-21,Base Program Rebate,387.55
TXN-103191,1144,102,2024-10-30,Base Program Rebate,545.3831234500001
TXN-103192,1013,105,2024-07-06,Base Program Rebate,142.04
TXN-103193,1098,104,2025-09-15,Base Program Rebate,565.59
TXN-103194,1136,104,2024-05-08,Base Program Rebate,549.4361234500001
TXN-103195,1006,103,2025-02-15,Base Program Rebate,321.53
TXN-103195,1006,103,2025-02-15,Q4 Promotional Tier Bonus,128.61
TXN-103196,1104,105,2025-02-22,Base Program Rebate,246.9
TXN-103196,1104,105,2025-02-22,Q4 Promotional Tier Bonus,98.76
TXN-103197,1140,103,2024-01-07,Base Program Rebate,187.5
TXN-103198,1034,103,2024-08-18,Base Program Rebate,578.71
TXN-103199,1092,101,2024-01-14,Base Program Rebate,33.47
TXN-103200,1116,103,2024-03-04,Base Program Rebate,137.39
TXN-103201,1008,102,2025-12-12,Base Program Rebate,201.78
TXN-103202,1016,105,2024-07-22,Base Program Rebate,310.59
TXN-103203,1038,103,2024-11-13,Base Program Rebate,166.85
TXN-103204,1057,104,2025-03-17,Base Program Rebate,17.84
TXN-103205,1046,103,2024-03-08,Base Program Rebate,554.0
TXN-103205,1046,103,2024-03-08,Q4 Promotional Tier Bonus,221.6
TXN-103206,1132,101,2026-03-16,Base Program Rebate,284.05
TXN-103207,1077,101,2025-05-09,Base Program Rebate,417.81
TXN-103207,1077,101,2025-05-09,Q4 Promotional Tier Bonus,167.12
TXN-103208,1088,102,2024-09-18,Base Program Rebate,24.63
TXN-103209,1001,103,2024-12-20,Base Program Rebate,327.9
TXN-103210,1104,103,2024-10-04,Base Program Rebate,431.69
TXN-103211,1144,101,2025-02-11,Base Program Rebate,30.52
TXN-103212,1003,105,2024-09-08,Base Program Rebate,535.63
TXN-103213,1070,101,2025-07-06,Base Program Rebate,167.58
TXN-103214,1124,102,2024-07-01,Base Program Rebate,51.16
TXN-103215,1090,102,2026-02-24,Base Program Rebate,564.01
TXN-103216,1124,105,2025-02-12,Base Program Rebate,411.48462345
TXN-103217,1141,104,2025-06-30,Base Program Rebate,325.44
TXN-103218,1074,101,2025-01-26,Base Program Rebate,171.28
TXN-103219,1050,103,2026-01-08,Base Program Rebate,251.97
TXN-103220,1111,103,2024-09-26,Base Program Rebate,510.38
TXN-103221,1099,104,2024-02-13,Return Credit / Adjustment Note,-304.59
TXN-103221,1099,104,2024-02-13,Q4 Promotional Tier Bonus,121.84
TXN-103222,1146,101,2025-09-05,Base Program Rebate,420.33
TXN-103223,1137,103,2024-08-15,Base Program Rebate,49.62
TXN-103224,1088,104,2024-04-12,Base Program Rebate,60.01
TXN-103225,1074,102,2026-03-30,Base Program Rebate,241.11
TXN-103226,1092,101,2024-10-29,Base Program Rebate,596.53
TXN-103227,1004,103,2024-08-19,Base Program Rebate,361.37
TXN-103228,1057,103,2025-12-29,Base Program Rebate,168.91
TXN-103229,1123,102,2025-10-17,Base Program Rebate,537.5
TXN-103230,1016,105,2025-08-09,Base Program Rebate,205.03
TXN-103231,1114,104,2025-02-21,Base Program Rebate,81.53
TXN-103232,1128,104,2024-01-03,Base Program Rebate,219.57
TXN-103232,1128,104,2024-01-03,Q4 Promotional Tier Bonus,87.83
TXN-103233,1025,103,2025-05-12,Base Program Rebate,488.24
TXN-103233,1025,103,2025-05-12,Q4 Promotional Tier Bonus,195.3
TXN-103234,1010,104,2024-08-30,Base Program Rebate,27.31
TXN-103235,1008,102,2026-01-18,Base Program Rebate,319.71
TXN-103236,1003,105,2025-07-12,Base Program Rebate,353.69
TXN-103237,1024,102,2024-03-01,Base Program Rebate,483.78
TXN-103238,1004,105,2024-09-25,Base Program Rebate,205.03
TXN-103239,1086,105,2025-04-23,Base Program Rebate,418.43
TXN-103240,1038,104,2024-02-12,Base Program Rebate,32.1
TXN-103241,1111,103,2026-04-14,Base Program Rebate,568.64
TXN-103241,1111,103,2026-04-14,Q4 Promotional Tier Bonus,227.46
TXN-103242,1026,101,2024-11-22,Base Program Rebate,173.28
TXN-103243,1073,102,2025-06-10,Base Program Rebate,56.61
TXN-103244,1125,105,2025-02-02,Base Program Rebate,210.35
TXN-103245,1061,103,2025-02-11,Base Program Rebate,588.26
TXN-103246,1086,102,2024-05-06,Base Program Rebate,297.26
TXN-103247,1003,102,2026-04-11,Base Program Rebate,246.51
TXN-103248,1098,101,2025-04-03,Base Program Rebate,8.77
TXN-103249,1092,101,2024-05-14,Base Program Rebate,120.05
TXN-103250,1005,101,2025-01-18,Base Program Rebate,573.05
TXN-103251,1138,101,2025-03-09,Base Program Rebate,299.49
TXN-103252,1101,105,2024-03-04,Base Program Rebate,225.62
TXN-103253,1130,103,2024-11-10,Base Program Rebate,266.8
TXN-103254,1081,102,2024-04-09,Base Program Rebate,408.81
TXN-103255,1129,101,2024-11-22,Base Program Rebate,434.3
TXN-103256,1139,105,2025-10-14,Base Program Rebate,346.40862345
TXN-103257,1092,105,2024-08-07,Base Program Rebate,259.24
TXN-103258,1072,105,2025-05-21,Base Program Rebate,160.15
TXN-103259,1001,103,2025-12-04,Return Credit / Adjustment Note,-282.55262345
TXN-103260,1148,104,2025-04-30,Base Program Rebate,481.27
TXN-103261,1139,101,2025-07-31,Base Program Rebate,113.4
TXN-103262,1045,102,2026-04-16,Base Program Rebate,88.33
TXN-103263,1147,102,2024-08-03,Base Program Rebate,340.4
TXN-103263,1147,102,2024-08-03,Q4 Promotional Tier Bonus,136.16
TXN-103264,1072,102,2026-02-20,Base Program Rebate,100.41
TXN-103265,1087,105,2025-08-30,Base Program Rebate,392.51
TXN-103266,1136,102,2024-08-17,Base Program Rebate,433.26
TXN-103266,1136,102,2024-08-17,Q4 Promotional Tier Bonus,173.3
TXN-103267,1128,101,2024-09-14,Base Program Rebate,414.02
TXN-103268,1037,105,2024-10-12,Base Program Rebate,177.77
TXN-103269,1132,105,2025-06-21,Base Program Rebate,91.74
TXN-103270,1072,101,2024-12-02,Base Program Rebate,506.04
TXN-103271,1101,103,2025-03-22,Base Program Rebate,342.12
TXN-103272,1046,101,2024-01-31,Return Credit / Adjustment Note,-4.76
TXN-103273,1045,102,2024-07-07,Base Program Rebate,464.64
TXN-103274,1025,104,2025-04-05,Base Program Rebate,281.8
TXN-103275,1117,101,2025-02-11,Base Program Rebate,242.58
TXN-103276,1101,101,2024-07-31,Base Program Rebate,336.21
TXN-103277,1133,103,2024-06-22,Base Program Rebate,375.28
TXN-103278,1006,104,2026-03-21,Base Program Rebate,425.57
TXN-103279,1004,104,2025-04-29,Base Program Rebate,469.45
TXN-103280,1026,103,2025-08-05,Base Program Rebate,555.79
TXN-103281,1008,102,2025-12-24,Base Program Rebate,244.39
TXN-103282,1092,103,2025-02-25,Base Program Rebate,438.04
TXN-103283,1114,105,2024-08-01,Base Program Rebate,64.93112345
TXN-103283,1114,105,2024-08-01,Q4 Promotional Tier Bonus,25.97
TXN-103284,1128,105,2025-12-26,Base Program Rebate,168.48
TXN-103284,1128,105,2025-12-26,Q4 Promotional Tier Bonus,67.39
TXN-103285,1006,105,2026-01-27,Base Program Rebate,373.08
TXN-103286,1131,102,2024-05-26,Base Program Rebate,494.57
TXN-103287,1025,102,2025-08-27,Base Program Rebate,156.21
TXN-103288,1125,105,2025-12-21,Base Program Rebate,560.9
TXN-103289,1021,103,2025-09-22,Base Program Rebate,174.77
TXN-103289,1021,103,2025-09-22,Q4 Promotional Tier Bonus,69.91
TXN-103290,1104,104,2026-01-29,Base Program Rebate,420.16
TXN-103290,1104,104,2026-01-29,Q4 Promotional Tier Bonus,168.06
TXN-103291,1068,104,2024-11-03,Base Program Rebate,105.64
TXN-103291,1068,104,2024-11-03,Q4 Promotional Tier Bonus,42.26
TXN-103292,1150,104,2024-03-06,Base Program Rebate,508.73
TXN-103293,1025,102,2025-04-06,Base Program Rebate,316.7
TXN-103294,1124,103,2024-03-10,Return Credit / Adjustment Note,-234.29
TXN-103295,1040,103,2025-08-12,Base Program Rebate,386.35
TXN-103296,1131,105,2024-10-04,Base Program Rebate,236.37
TXN-103297,1101,105,2024-10-02,Base Program Rebate,341.5
TXN-103298,1050,101,2025-09-27,Base Program Rebate,515.2
TXN-103299,1010,105,2024-03-01,Base Program Rebate,345.42
TXN-103300,1001,101,2025-03-04,Base Program Rebate,195.28
TXN-103300,1001,101,2025-03-04,Q4 Promotional Tier Bonus,78.11
TXN-103301,1116,105,2025-02-12,Base Program Rebate,195.18
TXN-103302,1019,102,2024-09-17,Base Program Rebate,283.48
TXN-103303,1104,103,2025-06-17,Base Program Rebate,472.67
TXN-103304,1147,101,2024-12-31,Base Program Rebate,45.1
TXN-103305,1037,103,2024-11-05,Base Program Rebate,157.86
TXN-103306,1064,101,2024-05-27,Base Program Rebate,481.5
TXN-103307,1123,104,2024-01-18,Base Program Rebate,308.75
TXN-103308,1008,101,2025-04-08,Base Program Rebate,14.38
TXN-103309,1068,103,2024-06-06,Base Program Rebate,549.99
TXN-103310,1148,103,2026-01-18,Base Program Rebate,31.49
TXN-103311,1132,103,2026-02-03,Base Program Rebate,43.83
TXN-103312,1099,101,2026-04-23,Base Program Rebate,365.42
TXN-103313,1128,104,2024-05-18,Base Program Rebate,504.82
TXN-103314,1041,103,2025-02-02,Base Program Rebate,366.61
TXN-103315,1111,102,2024-12-28,Base Program Rebate,452.72
TXN-103316,1119,101,2025-08-09,Base Program Rebate,194.81612345000002
TXN-103317,1146,101,2024-12-10,Base Program Rebate,351.73
TXN-103318,1099,101,2024-06-21,Base Program Rebate,431.04
TXN-103319,1008,102,2024-04-02,Base Program Rebate,213.88012345
TXN-103320,1121,103,2025-09-17,Base Program Rebate,505.31
TXN-103321,1008,102,2024-04-08,Base Program Rebate,339.2
TXN-103322,1099,104,2025-01-06,Base Program Rebate,366.77
TXN-103322,1099,104,2025-01-06,Q4 Promotional Tier Bonus,146.71
TXN-103323,1057,105,2026-01-08,Base Program Rebate,97.48
TXN-103324,1132,103,2026-03-16,Base Program Rebate,385.73
TXN-103324,1132,103,2026-03-16,Q4 Promotional Tier Bonus,154.29
TXN-103325,1034,102,2025-10-24,Base Program Rebate,460.46
TXN-103326,1139,103,2026-01-09,Base Program Rebate,330.31
TXN-103327,1096,104,2024-10-26,Base Program Rebate,557.04
TXN-103328,1150,101,2025-01-28,Base Program Rebate,243.21
TXN-103329,1147,101,2025-01-15,Base Program Rebate,57.63
TXN-103330,1018,104,2025-07-07,Base Program Rebate,301.64
TXN-103331,1081,103,2025-07-30,Base Program Rebate,189.16
TXN-103332,1096,102,2024-08-29,Base Program Rebate,82.28
TXN-103333,1104,105,2025-05-29,Base Program Rebate,567.64
TXN-103334,1112,105,2024-02-27,Base Program Rebate,23.96
TXN-103335,1057,105,2025-10-04,Base Program Rebate,383.56
TXN-103336,1111,104,2025-08-17,Base Program Rebate,195.47
TXN-103337,1116,103,2024-11-17,Base Program Rebate,123.50862345000002
TXN-103338,1124,105,2025-10-01,Base Program Rebate,412.08
TXN-103339,1015,103,2025-08-20,Base Program Rebate,41.22
TXN-103340,1086,105,2025-09-15,Base Program Rebate,457.86
TXN-103341,1041,105,2024-09-26,Base Program Rebate,331.42
TXN-103342,1033,101,2025-12-02,Base Program Rebate,288.69
TXN-103343,1021,102,2024-04-27,Base Program Rebate,561.55
TXN-103344,1073,101,2025-07-14,Base Program Rebate,527.4
TXN-103345,1124,105,2025-10-21,Base Program Rebate,233.71
TXN-103346,1026,101,2025-10-26,Base Program Rebate,496.94
TXN-103347,1131,101,2024-05-01,Base Program Rebate,30.63
TXN-103348,1130,105,2024-05-27,Base Program Rebate,234.1
TXN-103349,1119,104,2025-11-08,Base Program Rebate,184.01
TXN-103349,1119,104,2025-11-08,Q4 Promotional Tier Bonus,73.61
TXN-103350,1072,104,2025-06-07,Base Program Rebate,369.47
TXN-103350,1072,104,2025-06-07,Q4 Promotional Tier Bonus,147.78992344999997
TXN-103351,1077,104,2024-01-14,Base Program Rebate,480.72
TXN-103352,1141,102,2024-04-12,Base Program Rebate,195.44
TXN-103353,1071,104,2025-11-23,Base Program Rebate,543.28
TXN-103354,1136,105,2025-11-22,Base Program Rebate,526.61
TXN-103355,1055,101,2024-11-14,Base Program Rebate,222.17
TXN-103356,1070,101,2024-11-11,Base Program Rebate,532.94
TXN-103356,1070,101,2024-11-11,Q4 Promotional Tier Bonus,213.18
TXN-103357,1139,103,2024-02-20,Base Program Rebate,121.08
TXN-103358,1090,105,2025-09-08,Base Program Rebate,47.1
TXN-103359,1104,105,2025-04-02,Base Program Rebate,323.79
TXN-103359,1104,105,2025-04-02,Q4 Promotional Tier Bonus,129.52
TXN-103360,1057,103,2025-03-12,Base Program Rebate,308.64612345
TXN-103361,1064,101,2026-02-18,Base Program Rebate,593.83
TXN-103362,1068,101,2024-03-08,Base Program Rebate,260.62
TXN-103362,1068,101,2024-03-08,Q4 Promotional Tier Bonus,104.25
TXN-103363,1041,101,2024-12-29,Base Program Rebate,350.42
TXN-103364,1131,102,2025-11-09,Base Program Rebate,264.91
TXN-103365,1041,101,2024-05-19,Base Program Rebate,340.05
TXN-103366,1141,103,2025-10-19,Base Program Rebate,100.3
TXN-103367,1087,103,2024-03-11,Base Program Rebate,331.12
TXN-103368,1099,104,2024-01-25,Base Program Rebate,568.17
TXN-103368,1099,104,2024-01-25,Q4 Promotional Tier Bonus,227.27
TXN-103369,1088,102,2026-01-14,Base Program Rebate,75.59
TXN-103370,1140,101,2025-10-04,Base Program Rebate,293.52
TXN-103371,1098,101,2025-03-28,Base Program Rebate,4.25
TXN-103372,1119,101,2025-02-18,Base Program Rebate,339.82
TXN-103373,1019,102,2026-03-17,Base Program Rebate,458.52
TXN-103374,1013,105,2024-09-18,Base Program Rebate,490.84
TXN-103375,1005,102,2025-08-28,Base Program Rebate,486.69
TXN-103375,1005,102,2025-08-28,Q4 Promotional Tier Bonus,194.68
TXN-103376,1040,101,2026-04-11,Base Program Rebate,93.06
TXN-103376,1040,101,2026-04-11,Q4 Promotional Tier Bonus,37.22
TXN-103377,1139,105,2025-01-28,Base Program Rebate,424.98
TXN-103378,1087,104,2025-04-15,Base Program Rebate,76.06112345000001
TXN-103379,1016,101,2024-05-22,Base Program Rebate,598.44
TXN-103380,1006,102,2026-03-23,Base Program Rebate,509.8
TXN-103381,1057,105,2025-08-25,Base Program Rebate,327.67012345
TXN-103382,1098,105,2024-08-14,Base Program Rebate,534.93
TXN-103383,1112,104,2025-09-21,Base Program Rebate,45.62
TXN-103384,1024,103,2024-10-27,Base Program Rebate,18.57
TXN-103385,1015,104,2024-11-07,Base Program Rebate,511.25
TXN-103385,1015,104,2024-11-07,Q4 Promotional Tier Bonus,204.5
TXN-103386,1010,101,2025-07-16,Base Program Rebate,231.78
TXN-103387,1127,105,2026-03-12,Base Program Rebate,450.89
TXN-103388,1138,103,2024-12-30,Base Program Rebate,350.63
TXN-103389,1087,103,2026-04-11,Base Program Rebate,57.88
TXN-103390,1125,103,2024-01-03,Base Program Rebate,583.75
TXN-103391,1041,103,2026-03-09,Base Program Rebate,174.91
TXN-103392,1029,102,2025-06-30,Base Program Rebate,546.59
TXN-103393,1050,102,2024-03-08,Base Program Rebate,153.48
TXN-103394,1017,103,2025-12-04,Base Program Rebate,290.62
TXN-103395,1022,103,2025-12-14,Base Program Rebate,469.55
TXN-103396,1071,102,2024-03-06,Base Program Rebate,82.57
TXN-103397,1061,102,2025-03-27,Base Program Rebate,298.59
TXN-103398,1150,105,2026-04-03,Base Program Rebate,225.95
TXN-103399,1113,102,2024-03-28,Base Program Rebate,188.93
TXN-103400,1053,102,2025-03-19,Base Program Rebate,290.12
TXN-103401,1003,104,2026-03-28,Base Program Rebate,330.23
TXN-103402,1092,105,2024-11-23,Base Program Rebate,255.39
TXN-103403,1093,105,2025-10-29,Base Program Rebate,503.12
TXN-103404,1040,102,2026-04-08,Base Program Rebate,433.59
TXN-103405,1040,101,2025-02-17,Base Program Rebate,22.36
TXN-103406,1099,103,2025-10-24,Base Program Rebate,415.6
TXN-103407,1026,102,2024-10-22,Base Program Rebate,445.19
TXN-103408,1093,104,2024-02-07,Base Program Rebate,64.1
TXN-103409,1029,101,2024-04-07,Base Program Rebate,589.9
TXN-103410,1121,102,2024-05-11,Return Credit / Adjustment Note,-83.57
TXN-103411,1049,105,2024-05-13,Base Program Rebate,112.55
TXN-103412,1005,101,2025-11-10,Base Program Rebate,444.15
TXN-103413,1041,103,2025-07-01,Base Program Rebate,185.78
TXN-103414,1037,103,2024-07-04,Base Program Rebate,311.42
TXN-103414,1037,103,2024-07-04,Q4 Promotional Tier Bonus,124.57
TXN-103415,1073,104,2025-11-26,Base Program Rebate,171.78
TXN-103416,1068,103,2025-09-16,Base Program Rebate,267.02
TXN-103417,1099,104,2024-07-16,Base Program Rebate,162.4
TXN-103418,1077,102,2025-03-23,Base Program Rebate,450.84
TXN-103419,1052,103,2025-11-08,Base Program Rebate,344.78
TXN-103420,1049,103,2025-02-18,Return Credit / Adjustment Note,-501.32
TXN-103421,1092,103,2026-04-13,Base Program Rebate,201.18
TXN-103422,1088,102,2025-01-13,Base Program Rebate,473.05
TXN-103422,1088,102,2025-01-13,Q4 Promotional Tier Bonus,189.22
TXN-103423,1057,104,2026-03-12,Base Program Rebate,595.59
TXN-103424,1086,102,2024-10-22,Base Program Rebate,527.2
TXN-103425,1090,104,2026-01-06,Base Program Rebate,192.37
TXN-103426,1148,104,2024-05-10,Base Program Rebate,457.73
